gene	chr	start	end	GeneNameConv	Remove	RemovePseu	RemoveLowmapp	RemoveCrossmapp	RemoveAuto
ZNF35	chr3	 44690219	 44702283	ENSG00000169981.6	TRUE	FALSE	TRUE	TRUE	FALSE
ZNF502	chr3	 44754135	 44765323	ENSG00000196653.7	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF501	chr3	 44771088	 44778575	ENSG00000186446.7	TRUE	FALSE	FALSE	TRUE	FALSE
KIAA1143	chr3	 44779153	 44803154	ENSG00000163807.4	TRUE	FALSE	TRUE	TRUE	FALSE
KIF15	chr3	 44803209	 44914868	ENSG00000163808.12	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM42	chr3	 44903361	 44907162	ENSG00000169964.5	FALSE	FALSE	FALSE	FALSE	FALSE
ZDHHC3	chr3	 44956749	 45017677	ENSG00000163812.9	TRUE	FALSE	FALSE	TRUE	FALSE
EXOSC7	chr3	 45016733	 45077558	ENSG00000075914.8	TRUE	FALSE	FALSE	TRUE	FALSE
CLEC3B	chr3	 45043040	 45077563	ENSG00000163815.5	FALSE	FALSE	FALSE	FALSE	FALSE
CDCP1	chr3	 45123770	 45187914	ENSG00000163814.3	TRUE	FALSE	FALSE	TRUE	FALSE
TMEM158	chr3	 45265958	 45267770	ENSG00000249992.1	FALSE	FALSE	FALSE	FALSE	FALSE
LARS2	chr3	 45429998	 45590913	ENSG00000011376.5	TRUE	FALSE	FALSE	TRUE	FALSE
LIMD1	chr3	 45596886	 45727830	ENSG00000144791.5	TRUE	FALSE	FALSE	TRUE	FALSE
SACM1L	chr3	 45730548	 45786916	ENSG00000211456.6	FALSE	FALSE	FALSE	FALSE	FALSE
LZTFL1	chr3	 45864808	 45957534	ENSG00000163818.12	TRUE	FALSE	FALSE	TRUE	FALSE
CCR9	chr3	 45927996	 45944667	ENSG00000173585.11	FALSE	FALSE	FALSE	FALSE	FALSE
FYCO1	chr3	 45959396	 46037316	ENSG00000163820.10	FALSE	FALSE	FALSE	FALSE	FALSE
CXCR6	chr3	 45982425	 45989845	ENSG00000172215.5	TRUE	FALSE	FALSE	TRUE	FALSE
CCR3	chr3	 46205096	 46308197	ENSG00000183625.10	FALSE	FALSE	FALSE	FALSE	FALSE
CCR1	chr3	 46243200	 46249887	ENSG00000163823.3	FALSE	FALSE	FALSE	FALSE	FALSE
CCR2	chr3	 46395225	 46402419	ENSG00000121807.5	TRUE	FALSE	FALSE	TRUE	FALSE
CCR5	chr3	 46411633	 46417697	ENSG00000160791.12	TRUE	FALSE	FALSE	TRUE	FALSE
CCRL2	chr3	 46448654	 46454488	ENSG00000121797.9	FALSE	FALSE	FALSE	FALSE	FALSE
LTF	chr3	 46477136	 46526724	ENSG00000012223.8	TRUE	FALSE	FALSE	TRUE	FALSE
ALS2CL	chr3	 46710487	 46735194	ENSG00000178038.12	TRUE	FALSE	FALSE	TRUE	FALSE
TMIE	chr3	 46742823	 46752376	ENSG00000181585.3	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC12	chr3	 46963216	 47023500	ENSG00000160799.7	TRUE	FALSE	FALSE	TRUE	FALSE
NBEAL2	chr3	 47021173	 47051193	ENSG00000160796.12	FALSE	FALSE	FALSE	FALSE	FALSE
NRADDP	chr3	 47053032	 47054636	ENSG00000236409.1	TRUE	TRUE	FALSE	FALSE	FALSE
SETD2	chr3	 47057919	 47205457	ENSG00000181555.15	TRUE	FALSE	FALSE	TRUE	FALSE
KIF9-AS1	chr3	 47205987	 47288091	ENSG00000227398.3	TRUE	TRUE	FALSE	FALSE	FALSE
KIF9	chr3	 47269516	 47324941	ENSG00000088727.8	FALSE	FALSE	FALSE	FALSE	FALSE
KLHL18	chr3	 47324407	 47388306	ENSG00000114648.7	TRUE	FALSE	FALSE	TRUE	FALSE
PTPN23	chr3	 47422501	 47454931	ENSG00000076201.10	FALSE	FALSE	FALSE	FALSE	FALSE
SCAP	chr3	 47455203	 47518616	ENSG00000114650.14	TRUE	FALSE	FALSE	TRUE	FALSE
ELP6	chr3	 47537130	 47555251	ENSG00000163832.11	TRUE	FALSE	FALSE	TRUE	FALSE
SMARCC1	chr3	 47626762	 47823596	ENSG00000173473.6	TRUE	FALSE	FALSE	TRUE	FALSE
DHX30	chr3	 47844399	 47891685	ENSG00000132153.10	TRUE	FALSE	FALSE	TRUE	FALSE
MAP4	chr3	 47892182	 48130769	ENSG00000047849.17	TRUE	FALSE	FALSE	TRUE	FALSE
CAMP	chr3	 48264837	 48266981	ENSG00000164047.3	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF589	chr3	 48282590	 48340743	ENSG00000164048.9	TRUE	FALSE	FALSE	TRUE	FALSE
NME6	chr3	 48334754	 48343175	ENSG00000172113.4	TRUE	FALSE	FALSE	TRUE	FALSE
PLXNB1	chr3	 48445261	 48471594	ENSG00000164050.8	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC51	chr3	 48473574	 48481866	ENSG00000164051.9	TRUE	FALSE	FALSE	TRUE	FALSE
TMA7	chr3	 48481667	 48485616	ENSG00000232112.3	TRUE	FALSE	TRUE	TRUE	FALSE
ATRIP	chr3	 48488114	 48507115	ENSG00000164053.13	FALSE	FALSE	FALSE	FALSE	FALSE
SHISA5	chr3	 48509197	 48542259	ENSG00000164054.11	TRUE	FALSE	FALSE	TRUE	FALSE
PFKFB4	chr3	 48555117	 48599448	ENSG00000114268.7	TRUE	FALSE	FALSE	TRUE	FALSE
COL7A1	chr3	 48601506	 48632700	ENSG00000114270.11	FALSE	FALSE	FALSE	FALSE	FALSE
UQCRC1	chr3	 48636435	 48648409	ENSG00000010256.6	FALSE	FALSE	FALSE	FALSE	FALSE
CELSR3	chr3	 48673902	 48700348	ENSG00000008300.10	FALSE	FALSE	FALSE	FALSE	FALSE
SLC26A6	chr3	 48663156	 48672926	ENSG00000225697.6	FALSE	FALSE	FALSE	FALSE	FALSE
NCKIPSD	chr3	 48701364	 48723797	ENSG00000213672.3	FALSE	FALSE	FALSE	FALSE	FALSE
IP6K2	chr3	 48725436	 48777786	ENSG00000068745.10	TRUE	FALSE	FALSE	TRUE	FALSE
PRKAR2A	chr3	 48782030	 48885279	ENSG00000114302.11	TRUE	FALSE	FALSE	TRUE	FALSE
SLC25A20	chr3	 48894369	 48936426	ENSG00000178537.5	FALSE	FALSE	FALSE	FALSE	FALSE
ARIH2OS	chr3	 48955221	 48956818	ENSG00000221883.2	TRUE	FALSE	TRUE	TRUE	FALSE
ARIH2	chr3	 48956254	 49023815	ENSG00000177479.15	TRUE	FALSE	FALSE	TRUE	FALSE
P4HTM	chr3	 49027319	 49044587	ENSG00000178467.13	TRUE	FALSE	FALSE	TRUE	FALSE
WDR6	chr3	 49044495	 49053386	ENSG00000178252.13	TRUE	FALSE	FALSE	TRUE	FALSE
DALRD3	chr3	 49052921	 49059726	ENSG00000178149.12	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF3	chr3	 49057892	 49060928	ENSG00000178057.10	FALSE	FALSE	FALSE	FALSE	FALSE
IMPDH2	chr3	 49061758	 49066841	ENSG00000178035.7	FALSE	FALSE	FALSE	FALSE	FALSE
QRICH1	chr3	 49067140	 49131796	ENSG00000198218.6	TRUE	FALSE	FALSE	TRUE	FALSE
QARS	chr3	 49133365	 49142553	ENSG00000172053.10	TRUE	FALSE	FALSE	TRUE	FALSE
USP19	chr3	 49145479	 49158371	ENSG00000172046.14	FALSE	FALSE	FALSE	FALSE	FALSE
LAMB2	chr3	 49158547	 49170551	ENSG00000172037.9	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC71	chr3	 49199968	 49203754	ENSG00000177352.9	FALSE	FALSE	FALSE	FALSE	FALSE
KLHDC8B	chr3	 49209044	 49213917	ENSG00000185909.10	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC36	chr3	 49235861	 49295537	ENSG00000173421.12	TRUE	FALSE	FALSE	TRUE	FALSE
C3orf62	chr3	 49306035	 49315342	ENSG00000188315.3	TRUE	FALSE	FALSE	TRUE	FALSE
USP4	chr3	 49315264	 49378145	ENSG00000114316.8	TRUE	FALSE	FALSE	TRUE	FALSE
GPX1	chr3	 49394609	 49396033	ENSG00000233276.2	TRUE	FALSE	TRUE	TRUE	FALSE
RHOA	chr3	 49396578	 49450431	ENSG00000067560.6	TRUE	FALSE	FALSE	TRUE	FALSE
TCTA	chr3	 49449639	 49453908	ENSG00000145022.4	TRUE	FALSE	FALSE	TRUE	FALSE
AMT	chr3	 49454211	 49460186	ENSG00000145020.10	TRUE	FALSE	FALSE	TRUE	FALSE
NICN1	chr3	 49460379	 49466759	ENSG00000145029.7	TRUE	FALSE	TRUE	TRUE	FALSE
DAG1	chr3	 49506146	 49573048	ENSG00000173402.7	TRUE	FALSE	FALSE	TRUE	FALSE
BSN	chr3	 49591922	 49708978	ENSG00000164061.4	TRUE	FALSE	FALSE	TRUE	FALSE
APEH	chr3	 49711435	 49721396	ENSG00000164062.8	FALSE	FALSE	FALSE	FALSE	FALSE
MST1	chr3	 49721380	 49726934	ENSG00000173531.11	TRUE	FALSE	TRUE	TRUE	FALSE
RNF123	chr3	 49726932	 49758962	ENSG00000164068.11	TRUE	FALSE	FALSE	TRUE	FALSE
AMIGO3	chr3	 49754267	 49761349	ENSG00000176020.7	TRUE	FALSE	FALSE	TRUE	FALSE
GMPPB	chr3	 49754277	 49761384	ENSG00000173540.8	TRUE	FALSE	FALSE	TRUE	FALSE
IP6K1	chr3	 49761727	 49823975	ENSG00000176095.7	FALSE	FALSE	FALSE	FALSE	FALSE
FAM212A	chr3	 49840687	 49842463	ENSG00000185614.4	FALSE	FALSE	FALSE	FALSE	FALSE
UBA7	chr3	 49842640	 49851379	ENSG00000182179.6	FALSE	FALSE	FALSE	FALSE	FALSE
TRAIP	chr3	 49866034	 49894007	ENSG00000183763.4	FALSE	FALSE	FALSE	FALSE	FALSE
MON1A	chr3	 49946302	 49967606	ENSG00000164077.9	TRUE	FALSE	FALSE	TRUE	FALSE
RBM6	chr3	 49977440	 50137478	ENSG00000004534.10	TRUE	FALSE	FALSE	TRUE	FALSE
RBM5	chr3	 50126341	 50156454	ENSG00000003756.12	TRUE	FALSE	FALSE	TRUE	FALSE
GNAI2	chr3	 50263724	 50296787	ENSG00000114353.12	TRUE	FALSE	FALSE	TRUE	FALSE
SEMA3B	chr3	 50304990	 50314977	ENSG00000012171.13	TRUE	TRUE	FALSE	TRUE	FALSE
IFRD2	chr3	 50325163	 50330349	ENSG00000214706.6	FALSE	FALSE	FALSE	FALSE	FALSE
HYAL3	chr3	 50330262	 50336899	ENSG00000186792.11	FALSE	FALSE	FALSE	FALSE	FALSE
NAT6	chr3	 50333833	 50336852	ENSG00000243477.1	FALSE	FALSE	FALSE	FALSE	FALSE
HYAL1	chr3	 50337320	 50349812	ENSG00000114378.12	TRUE	FALSE	FALSE	TRUE	FALSE
HYAL2	chr3	 50355221	 50360337	ENSG00000068001.9	FALSE	FALSE	FALSE	FALSE	FALSE
TUSC2	chr3	 50357458	 50365682	ENSG00000114383.5	FALSE	FALSE	FALSE	FALSE	FALSE
RASSF1	chr3	 50367219	 50378411	ENSG00000068028.13	FALSE	FALSE	FALSE	FALSE	FALSE
NPRL2	chr3	 50384761	 50388522	ENSG00000114388.8	FALSE	FALSE	FALSE	FALSE	FALSE
CYB561D2	chr3	 50388126	 50395891	ENSG00000114395.6	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM115	chr3	 50392180	 50397041	ENSG00000126062.3	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA2D2	chr3	 50400233	 50541675	ENSG00000007402.7	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf18	chr3	 50595462	 50608458	ENSG00000088543.10	FALSE	FALSE	FALSE	FALSE	FALSE
HEMK1	chr3	 50606583	 50622366	ENSG00000114735.5	TRUE	FALSE	FALSE	TRUE	FALSE
CISH	chr3	 50643921	 50649262	ENSG00000114737.11	FALSE	FALSE	FALSE	FALSE	FALSE
MAPKAPK3	chr3	 50648951	 50686720	ENSG00000114738.6	FALSE	FALSE	FALSE	FALSE	FALSE
DOCK3	chr3	 50712672	 51421629	ENSG00000088538.12	FALSE	FALSE	FALSE	FALSE	FALSE
MANF	chr3	 51422478	 51426828	ENSG00000145050.11	TRUE	FALSE	FALSE	TRUE	FALSE
RBM15B	chr3	 51428731	 51435330	ENSG00000179837.6	FALSE	FALSE	FALSE	FALSE	FALSE
VPRBP	chr3	 51433298	 51534010	ENSG00000145041.11	FALSE	FALSE	FALSE	FALSE	FALSE
RAD54L2	chr3	 51575160	 51702683	ENSG00000164080.9	TRUE	FALSE	FALSE	TRUE	FALSE
TEX264	chr3	 51696709	 51738339	ENSG00000164081.8	TRUE	FALSE	FALSE	TRUE	FALSE
GRM2	chr3	 51741086	 51752629	ENSG00000164082.10	TRUE	FALSE	FALSE	TRUE	FALSE
RRP9	chr3	 51967446	 51975957	ENSG00000114767.6	FALSE	FALSE	FALSE	FALSE	FALSE
PARP3	chr3	 51976361	 51982883	ENSG00000041880.10	TRUE	FALSE	FALSE	TRUE	FALSE
PCBP4	chr3	 51991470	 52002426	ENSG00000090097.16	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD14B	chr3	 52002526	 52017425	ENSG00000114779.15	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD14A	chr3	 52005442	 52015212	ENSG00000248487.4	TRUE	FALSE	FALSE	TRUE	FALSE
ACY1	chr3	 52009066	 52023213	ENSG00000243989.3	TRUE	FALSE	FALSE	TRUE	FALSE
RPL29	chr3	 52027616	 52029958	ENSG00000162244.6	TRUE	FALSE	TRUE	TRUE	FALSE
DUSP7	chr3	 52082935	 52090566	ENSG00000164086.8	TRUE	FALSE	FALSE	TRUE	FALSE
POC1A	chr3	 52109269	 52188706	ENSG00000164087.3	FALSE	FALSE	FALSE	FALSE	FALSE
ALAS1	chr3	 52232102	 52248343	ENSG00000023330.10	FALSE	FALSE	FALSE	FALSE	FALSE
TLR9	chr3	 52255096	 52273183	ENSG00000239732.2	FALSE	FALSE	FALSE	FALSE	FALSE
TWF2	chr3	 52262626	 52273276	ENSG00000247596.4	FALSE	FALSE	FALSE	FALSE	FALSE
PPM1M	chr3	 52279841	 52284613	ENSG00000164088.13	FALSE	FALSE	FALSE	FALSE	FALSE
WDR82	chr3	 52288437	 52322036	ENSG00000164091.7	TRUE	FALSE	TRUE	TRUE	FALSE
GLYCTK	chr3	 52321105	 52329272	ENSG00000168237.13	FALSE	FALSE	FALSE	FALSE	FALSE
DNAH1	chr3	 52350335	 52434507	ENSG00000114841.13	FALSE	FALSE	FALSE	FALSE	FALSE
BAP1	chr3	 52435029	 52444366	ENSG00000163930.5	TRUE	FALSE	FALSE	TRUE	FALSE
PHF7	chr3	 52444673	 52457657	ENSG00000010318.15	FALSE	FALSE	FALSE	FALSE	FALSE
SEMA3G	chr3	 52467069	 52479101	ENSG00000010319.2	FALSE	FALSE	FALSE	FALSE	FALSE
TNNC1	chr3	 52485118	 52488086	ENSG00000114854.3	FALSE	FALSE	FALSE	FALSE	FALSE
NISCH	chr3	 52489134	 52527087	ENSG00000010322.11	TRUE	FALSE	FALSE	TRUE	FALSE
STAB1	chr3	 52529354	 52558511	ENSG00000010327.6	TRUE	FALSE	FALSE	TRUE	FALSE
NT5DC2	chr3	 52558386	 52569070	ENSG00000168268.6	FALSE	FALSE	FALSE	FALSE	FALSE
SMIM4	chr3	 52568029	 52613253	ENSG00000168273.3	FALSE	FALSE	FALSE	FALSE	FALSE
PBRM1	chr3	 52579368	 52719933	ENSG00000163939.14	TRUE	FALSE	FALSE	TRUE	FALSE
GNL3	chr3	 52715172	 52728508	ENSG00000163938.12	TRUE	FALSE	FALSE	TRUE	FALSE
GLT8D1	chr3	 52728505	 52740048	ENSG00000016864.12	TRUE	FALSE	FALSE	TRUE	FALSE
SPCS1	chr3	 52738971	 52742182	ENSG00000114902.9	TRUE	FALSE	FALSE	TRUE	FALSE
NEK4	chr3	 52744800	 52804965	ENSG00000114904.8	TRUE	FALSE	FALSE	TRUE	FALSE
ITIH1	chr3	 52811603	 52826078	ENSG00000055957.6	TRUE	FALSE	FALSE	TRUE	FALSE
ITIH4	chr3	 52846991	 52865495	ENSG00000055955.11	FALSE	FALSE	FALSE	FALSE	FALSE
MUSTN1	chr3	 52867130	 52869235	ENSG00000272573.1	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM110	chr3	 52870235	 52931612	ENSG00000213533.7	FALSE	FALSE	FALSE	FALSE	FALSE
SFMBT1	chr3	 52937588	 53080766	ENSG00000163935.9	TRUE	FALSE	FALSE	TRUE	FALSE
RFT1	chr3	 53122499	 53164478	ENSG00000163933.5	TRUE	FALSE	FALSE	TRUE	FALSE
PRKCD	chr3	 53190025	 53226733	ENSG00000163932.9	TRUE	FALSE	FALSE	TRUE	FALSE
TKT	chr3	 53258723	 53290068	ENSG00000163931.11	TRUE	FALSE	FALSE	TRUE	FALSE
DCP1A	chr3	 53317447	 53381654	ENSG00000162290.12	TRUE	FALSE	FALSE	TRUE	FALSE
CACNA1D	chr3	 53528683	 53847760	ENSG00000157388.9	TRUE	FALSE	FALSE	TRUE	FALSE
IL17RB	chr3	 53880607	 53899827	ENSG00000056736.5	FALSE	FALSE	FALSE	FALSE	FALSE
ACTR8	chr3	 53901093	 53916229	ENSG00000113812.9	FALSE	FALSE	FALSE	FALSE	FALSE
SELK	chr3	 53918437	 53926015	ENSG00000113811.6	TRUE	FALSE	FALSE	TRUE	FALSE
CACNA2D3	chr3	 54156574	 55108584	ENSG00000157445.10	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC66	chr3	 56591189	 56655846	ENSG00000180376.12	TRUE	FALSE	FALSE	TRUE	FALSE
FAM208A	chr3	 56654161	 56717265	ENSG00000163946.9	TRUE	FALSE	FALSE	TRUE	FALSE
ARHGEF3	chr3	 56761446	 57113357	ENSG00000163947.7	FALSE	FALSE	FALSE	FALSE	FALSE
APPL1	chr3	 57261765	 57307496	ENSG00000157500.6	TRUE	FALSE	FALSE	TRUE	FALSE
ASB14	chr3	 57302375	 57326710	ENSG00000239388.4	FALSE	FALSE	FALSE	FALSE	FALSE
PDE12	chr3	 57542003	 57552571	ENSG00000174840.8	TRUE	FALSE	TRUE	TRUE	FALSE
ARF4	chr3	 57557090	 57583947	ENSG00000168374.6	TRUE	FALSE	TRUE	TRUE	FALSE
DENND6A	chr3	 57611184	 57678816	ENSG00000174839.8	TRUE	FALSE	TRUE	TRUE	FALSE
SLMAP	chr3	 57741177	 57914895	ENSG00000163681.10	TRUE	FALSE	FALSE	TRUE	FALSE
FLNB	chr3	 57994127	 58157982	ENSG00000136068.10	TRUE	FALSE	FALSE	TRUE	FALSE
DNASE1L3	chr3	 58177984	 58200424	ENSG00000163687.9	TRUE	FALSE	FALSE	TRUE	FALSE
ABHD6	chr3	 58223233	 58281420	ENSG00000163686.9	TRUE	FALSE	FALSE	TRUE	FALSE
RPP14	chr3	 58291974	 58310422	ENSG00000163684.7	TRUE	FALSE	TRUE	TRUE	FALSE
PXK	chr3	 58318607	 58411748	ENSG00000168297.11	FALSE	FALSE	FALSE	FALSE	FALSE
PDHB	chr3	 58413357	 58419584	ENSG00000168291.8	TRUE	FALSE	FALSE	TRUE	FALSE
KCTD6	chr3	 58477841	 58488087	ENSG00000168301.8	TRUE	FALSE	FALSE	TRUE	FALSE
FAM3D	chr3	 58619673	 58652575	ENSG00000198643.2	FALSE	FALSE	FALSE	FALSE	FALSE
FHIT	chr3	 59735036	 61237133	ENSG00000189283.5	TRUE	FALSE	FALSE	TRUE	FALSE
C3orf14	chr3	 62304648	 62321888	ENSG00000114405.6	TRUE	FALSE	FALSE	TRUE	FALSE
THOC7	chr3	 63819546	 63849579	ENSG00000163634.7	TRUE	FALSE	FALSE	TRUE	FALSE
ATXN7	chr3	 63850233	 63989138	ENSG00000163635.13	TRUE	FALSE	FALSE	TRUE	FALSE
PSMD6-AS2	chr3	 63989698	 63997824	ENSG00000239653.1	TRUE	TRUE	FALSE	FALSE	FALSE
PSMD6	chr3	 63996225	 64009658	ENSG00000163636.6	TRUE	FALSE	FALSE	TRUE	FALSE
SLC25A26	chr3	 66119285	 66438540	ENSG00000144741.13	TRUE	FALSE	FALSE	TRUE	FALSE
LRIG1	chr3	 66429221	 66551687	ENSG00000144749.9	FALSE	FALSE	FALSE	FALSE	FALSE
KBTBD8	chr3	 67048727	 67061634	ENSG00000163376.7	FALSE	FALSE	FALSE	FALSE	FALSE
SUCLG2	chr3	 67410884	 67705038	ENSG00000172340.10	TRUE	FALSE	TRUE	TRUE	FALSE
FAM19A1	chr3	 68053359	 68594776	ENSG00000183662.6	FALSE	FALSE	FALSE	FALSE	FALSE
EOGT	chr3	 69024365	 69063112	ENSG00000163378.9	TRUE	FALSE	FALSE	TRUE	FALSE
TMF1	chr3	 69068978	 69101484	ENSG00000144747.10	TRUE	FALSE	FALSE	TRUE	FALSE
UBA3	chr3	 69103881	 69129559	ENSG00000144744.12	FALSE	FALSE	FALSE	FALSE	FALSE
ARL6IP5	chr3	 69134095	 69155217	ENSG00000144746.6	TRUE	FALSE	FALSE	TRUE	FALSE
FRMD4B	chr3	 69219141	 69591734	ENSG00000114541.10	TRUE	FALSE	FALSE	TRUE	FALSE
MITF	chr3	 69788586	 70017488	ENSG00000187098.10	TRUE	FALSE	FALSE	TRUE	FALSE
FOXP1	chr3	 71003844	 71633140	ENSG00000114861.14	TRUE	FALSE	FALSE	TRUE	FALSE
EIF4E3	chr3	 71724567	 71803924	ENSG00000163412.8	FALSE	FALSE	FALSE	FALSE	FALSE
GPR27	chr3	 71803201	 71805647	ENSG00000170837.2	FALSE	FALSE	FALSE	FALSE	FALSE
PROK2	chr3	 71820807	 71834357	ENSG00000163421.4	FALSE	FALSE	FALSE	FALSE	FALSE
RYBP	chr3	 72420976	 72496069	ENSG00000163602.9	FALSE	FALSE	FALSE	FALSE	FALSE
SHQ1	chr3	 72798428	 72911065	ENSG00000144736.9	TRUE	FALSE	TRUE	TRUE	FALSE
PPP4R2	chr3	 73045936	 73118350	ENSG00000163605.10	TRUE	FALSE	TRUE	TRUE	FALSE
FAM86DP	chr3	 75470703	 75484261	ENSG00000244026.2	TRUE	TRUE	TRUE	TRUE	FALSE
ZNF717	chr3	 75758794	 75834734	ENSG00000227124.4	TRUE	FALSE	FALSE	TRUE	FALSE
GBE1	chr3	 81538850	 81811312	ENSG00000114480.8	FALSE	FALSE	FALSE	FALSE	FALSE
CHMP2B	chr3	 87276421	 87304698	ENSG00000083937.4	TRUE	FALSE	FALSE	TRUE	FALSE
CGGBP1	chr3	 88101094	 88199035	ENSG00000163320.6	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF654	chr3	 88188254	 88193815	ENSG00000175105.5	TRUE	FALSE	FALSE	TRUE	FALSE
C3orf38	chr3	 88198893	 88217879	ENSG00000179021.5	FALSE	FALSE	FALSE	FALSE	FALSE
PROS1	chr3	 93591881	 93692910	ENSG00000184500.10	TRUE	FALSE	TRUE	TRUE	FALSE
ARL13B	chr3	 93698983	 93774512	ENSG00000169379.11	FALSE	FALSE	FALSE	FALSE	FALSE
DHFRL1	chr3	 93766680	 93782233	ENSG00000178700.3	TRUE	FALSE	TRUE	TRUE	FALSE
NSUN3	chr3	 93781760	 93847389	ENSG00000178694.5	TRUE	FALSE	FALSE	TRUE	FALSE
ARL6	chr3	 97483365	 97519953	ENSG00000113966.5	TRUE	FALSE	FALSE	TRUE	FALSE
CRYBG3	chr3	 97540884	 97594132	ENSG00000233280.2	TRUE	FALSE	FALSE	TRUE	FALSE
MINA	chr3	 97660662	 97691301	ENSG00000170854.13	TRUE	FALSE	FALSE	TRUE	FALSE
CLDND1	chr3	 98216756	 98241910	ENSG00000080822.12	TRUE	FALSE	FALSE	TRUE	FALSE
GPR15	chr3	 98250743	 98251960	ENSG00000154165.3	FALSE	FALSE	FALSE	FALSE	FALSE
CPOX	chr3	 98239976	 98312567	ENSG00000080819.2	FALSE	FALSE	FALSE	FALSE	FALSE
ST3GAL6	chr3	 98451080	 98540045	ENSG00000064225.8	TRUE	FALSE	FALSE	TRUE	FALSE
DCBLD2	chr3	 98514785	 98620533	ENSG00000057019.11	TRUE	FALSE	FALSE	TRUE	FALSE
CMSS1	chr3	 99536678	 99897447	ENSG00000184220.6	TRUE	FALSE	FALSE	TRUE	FALSE
FILIP1L	chr3	 99548985	 99833357	ENSG00000168386.14	TRUE	FALSE	FALSE	TRUE	FALSE
TBC1D23	chr3	 99979844	100044095	ENSG00000036054.8	FALSE	FALSE	FALSE	FALSE	FALSE
NIT2	chr3	100053545	100075710	ENSG00000114021.7	TRUE	FALSE	FALSE	TRUE	FALSE
TOMM70A	chr3	100082275	100120242	ENSG00000154174.7	TRUE	FALSE	FALSE	TRUE	FALSE
LNP1	chr3	100120037	100175163	ENSG00000206535.3	FALSE	FALSE	FALSE	FALSE	FALSE
TFG	chr3	100428205	100467810	ENSG00000114354.8	TRUE	FALSE	FALSE	TRUE	FALSE
SENP7	chr3	101043049	101232085	ENSG00000138468.11	TRUE	FALSE	FALSE	TRUE	FALSE
TRMT10C	chr3	101280706	101285290	ENSG00000174173.6	FALSE	FALSE	FALSE	FALSE	FALSE
PCNP	chr3	101292939	101313281	ENSG00000081154.7	TRUE	FALSE	TRUE	TRUE	FALSE
ZBTB11	chr3	101367733	101396339	ENSG00000066422.4	TRUE	FALSE	FALSE	TRUE	FALSE
ZBTB11-AS1	chr3	101395274	101398061	ENSG00000256628.2	TRUE	TRUE	FALSE	TRUE	FALSE
RPL24	chr3	101399935	101405626	ENSG00000114391.8	TRUE	FALSE	TRUE	TRUE	FALSE
PDCL3P4	chr3	101431316	101432035	ENSG00000244119.1	TRUE	TRUE	TRUE	TRUE	FALSE
CEP97	chr3	101442769	101489406	ENSG00000182504.6	TRUE	FALSE	FALSE	TRUE	FALSE
NXPE3	chr3	101498046	101547073	ENSG00000144815.10	TRUE	FALSE	FALSE	TRUE	FALSE
NFKBIZ	chr3	101546835	101579866	ENSG00000144802.7	TRUE	FALSE	FALSE	TRUE	FALSE
ALCAM	chr3	105085753	105295744	ENSG00000170017.8	FALSE	FALSE	FALSE	FALSE	FALSE
CBLB	chr3	105374305	105588396	ENSG00000114423.14	TRUE	FALSE	FALSE	TRUE	FALSE
BBX	chr3	107241783	107530171	ENSG00000114439.14	TRUE	FALSE	FALSE	TRUE	FALSE
CD47	chr3	107762145	107809872	ENSG00000196776.10	TRUE	FALSE	FALSE	TRUE	FALSE
IFT57	chr3	107879659	107941417	ENSG00000114446.4	FALSE	FALSE	FALSE	FALSE	FALSE
KIAA1524	chr3	108268716	108308491	ENSG00000163507.9	FALSE	FALSE	FALSE	FALSE	FALSE
DZIP3	chr3	108308529	108413693	ENSG00000198919.8	TRUE	FALSE	FALSE	TRUE	FALSE
TRAT1	chr3	108541545	108573852	ENSG00000163519.9	FALSE	FALSE	FALSE	FALSE	FALSE
CD96	chr3	111011566	111384597	ENSG00000153283.8	TRUE	FALSE	FALSE	TRUE	FALSE
PHLDB2	chr3	111451344	111695364	ENSG00000144824.15	TRUE	FALSE	FALSE	TRUE	FALSE
ABHD10	chr3	111697857	111712210	ENSG00000144827.4	TRUE	FALSE	FALSE	TRUE	FALSE
C3orf52	chr3	111805182	111849851	ENSG00000114529.8	TRUE	FALSE	FALSE	TRUE	FALSE
GCSAM	chr3	111839688	111852152	ENSG00000174500.8	FALSE	FALSE	FALSE	FALSE	FALSE
CD200	chr3	112051194	112081659	ENSG00000091972.14	TRUE	FALSE	FALSE	TRUE	FALSE
BTLA	chr3	112182815	112218408	ENSG00000186265.5	TRUE	FALSE	FALSE	TRUE	FALSE
